kio-admin	0:26.04.3-1.fc44	aarch64
kio-extras	0:26.04.3-1.fc44	aarch64
kio-extras-kf5	0:24.02.2-9.fc44	aarch64
kio-fuse	0:5.1.1-3.fc44	aarch64
kio-gdrive	0:26.04.3-1.fc44	aarch64
kitinerary	0:26.04.3-1.fc44	aarch64
kitty	0:0.47.4-1.fc44	aarch64
kitty-kitten	0:0.47.4-1.fc44	aarch64
kitty-shell-integration	0:0.47.4-1.fc44	noarch
kitty-terminfo	0:0.47.4-1.fc44	noarch
kjournald	0:26.04.3-1.fc44	aarch64
kjournald-libs	0:26.04.3-1.fc44	aarch64
kldap	0:26.04.3-1.fc44	aarch64
kleopatra	0:26.04.3-1.fc44	aarch64
kmahjongg	0:26.04.3-1.fc44	aarch64
kmail	0:26.04.3-1.fc44	aarch64
kmail-account-wizard	0:26.04.3-1.fc44	aarch64
kmail-libs	0:26.04.3-1.fc44	aarch64
kmailtransport	0:26.04.3-1.fc44	aarch64
kmbox	0:26.04.3-1.fc44	aarch64
kmenuedit	0:6.7.3-1.fc44	aarch64
kmime	0:26.04.3-1.fc44	aarch64
kmines	0:26.04.3-1.fc44	aarch64
kmod	0:34.2-4.fc44	aarch64
kmod-libs	0:34.2-4.fc44	aarch64
kmouth	0:26.04.3-1.fc44	aarch64
knighttime	0:6.7.3-1.fc44	aarch64
kolourpaint	0:26.04.3-1.fc44	aarch64
kolourpaint-libs	0:26.04.3-1.fc44	aarch64
konsole	0:26.04.3-1.fc44	aarch64
konsole-part	0:26.04.3-1.fc44	aarch64
kontact	0:26.04.3-1.fc44	aarch64
kontactinterface	0:26.04.3-1.fc44	aarch64
kontact-libs	0:26.04.3-1.fc44	aarch64
korganizer	0:26.04.3-1.fc44	aarch64
korganizer-libs	0:26.04.3-1.fc44	aarch64
kpartx	0:0.13.1-1.fc44	aarch64
kpat	0:26.04.3-1.fc44	aarch64
kpimtextedit	0:26.04.3-1.fc44	aarch64
kpipewire	0:6.7.3-1.fc44	aarch64
kpkpass	0:26.04.3-1.fc44	aarch64
kpmcore	0:26.04.3-1.fc44	aarch64
kquickimageeditor-qt6	0:0.6.0-6.fc44	aarch64
krb5-libs	0:1.22.2-4.fc44	aarch64
krdc	0:26.04.3-1.fc44	aarch64
krdc-libs	0:26.04.3-1.fc44	aarch64
krdp	0:6.7.3-1.fc44	aarch64
krdp-libs	0:6.7.3-1.fc44	aarch64
krfb	0:26.04.3-1.fc44	aarch64
krfb-libs	0:26.04.3-1.fc44	aarch64
krusader	0:2.9.0-4.fc44	aarch64
ksanecore	0:26.04.3-1.fc44	aarch64
kscreen	1:6.7.3-1.fc44	aarch64
kscreenlocker	0:6.7.3-1.fc44	aarch64
ksmtp	0:26.04.3-1.fc44	aarch64
ksshaskpass	0:6.7.3-1.fc44	aarch64
ksystemstats	0:6.7.3-1.fc44	aarch64
ktextaddons-common	0:2.0.1-1.fc44	noarch
ktextaddons-qt6	0:2.0.1-1.fc44	aarch64
ktnef	0:26.04.3-1.fc44	aarch64
ktorrent	0:26.04.3-1.fc44	aarch64
ktorrent-libs	0:26.04.3-1.fc44	aarch64
kunifiedpush	0:26.04.3-1.fc44	aarch64
kwalletmanager5	0:26.04.3-1.fc44	aarch64
kwayland	0:6.7.3-1.fc44	aarch64
kwebkitpart	0:1.4.0-0.21.20190110.fc44	aarch64
kwin	0:6.7.3-1.fc44	aarch64
kwin-common	0:6.7.3-1.fc44	aarch64
kwin-libs	0:6.7.3-1.fc44	aarch64
kwrite	0:26.04.3-1.fc44	aarch64
kwrited	0:6.7.3-1.fc44	aarch64
kyotocabinet-libs	0:1.2.80-9.fc44	aarch64
lame	0:3.100-21.fc44	aarch64
lame-libs	0:3.100-21.fc44	aarch64
langpacks-core-en	0:4.3-1.fc44	noarch
langpacks-en	0:4.3-1.fc44	noarch
langpacks-fonts-en	0:4.3-1.fc44	noarch
langtable	0:0.0.71-1.fc44	noarch
lasi	0:1.1.3-18.fc44	aarch64
layer-shell-qt	0:6.7.3-1.fc44	aarch64
lcms2	0:2.16-7.fc44	aarch64
ldns	0:1.9.2-1.fc44	aarch64
lensfun	0:0.3.4-11.fc44	aarch64
leptonica	0:1.87.0-4.fc44	aarch64
less	0:704-2.fc44	aarch64
less-color	0:704-2.fc44	aarch64
liba52	0:0.7.4-53.fc44	aarch64
libabw	0:0.1.3-19.fc44	aarch64
libaccounts-glib	0:1.25-24.fc44	aarch64
libaccounts-qt5	0:1.17-4.fc44	aarch64
libaccounts-qt6	0:1.17-4.fc44	aarch64
libacl	0:2.4.0-1.fc44	aarch64
libadwaita	0:1.9.2-1.fc44	aarch64
libaec	0:1.1.5-1.fc44	aarch64
libaio	0:0.3.111-23.fc44	aarch64
libao	0:1.2.0-31.fc44	aarch64
libaom	0:3.13.3-1.fc44	aarch64
libappindicator-gtk3	0:12.10.1-10.fc44	aarch64
libarchive	0:3.8.7-1.fc44	aarch64
libargon2	0:20190702-10.fc44	aarch64
libaribcaption	0:1.1.1-4.fc44	aarch64
libarrow	0:23.0.1-1.fc44	aarch64
libarrow-acero-libs	0:23.0.1-1.fc44	aarch64
libarrow-compute-libs	0:23.0.1-1.fc44	aarch64
libarrow-dataset-libs	0:23.0.1-1.fc44	aarch64
libarrow-doc	0:23.0.1-1.fc44	noarch
libasan	0:16.1.1-2.fc44	aarch64
libass	0:0.17.4-2.fc44	aarch64
libassuan	0:2.5.7-5.fc44	aarch64
libasyncns	0:0.8-34.fc44	aarch64
libatasmart	0:0.19-32.fc44	aarch64
libatomic	0:16.1.1-2.fc44	aarch64
libattr	0:2.6.0-1.fc44	aarch64
libavc1394	0:0.5.4-27.fc44	aarch64
libavcodec-free	0:8.1.2-1.fc44	aarch64
libavdevice-free	0:8.1.2-1.fc44	aarch64
libavfilter-free	0:8.1.2-1.fc44	aarch64
libavformat-free	0:8.1.2-1.fc44	aarch64
libavif	0:1.3.0-4.fc44	aarch64
libavutil-free	0:8.1.2-1.fc44	aarch64
libb2	0:0.98.1-15.fc44	aarch64
libbabeltrace	0:1.5.11-17.fc44	aarch64
libbasicobjects	0:0.1.1-61.fc44	aarch64
libblack-hole-solver1	0:1.14.0-4.fc44	aarch64
libblkid	0:2.41.5-1.fc44	aarch64
libblockdev	0:3.5.0-1.fc44	aarch64
libblockdev-btrfs	0:3.5.0-1.fc44	aarch64
libblockdev-crypto	0:3.5.0-1.fc44	aarch64
libblockdev-dm	0:3.5.0-1.fc44	aarch64
libblockdev-fs	0:3.5.0-1.fc44	aarch64
libblockdev-loop	0:3.5.0-1.fc44	aarch64
libblockdev-lvm	0:3.5.0-1.fc44	aarch64
libblockdev-mdraid	0:3.5.0-1.fc44	aarch64
libblockdev-mpath	0:3.5.0-1.fc44	aarch64
libblockdev-nvme	0:3.5.0-1.fc44	aarch64
libblockdev-part	0:3.5.0-1.fc44	aarch64
libblockdev-smart	0:3.5.0-1.fc44	aarch64
libblockdev-swap	0:3.5.0-1.fc44	aarch64
libblockdev-utils	0:3.5.0-1.fc44	aarch64
libbluray	0:1.4.0-3.fc44	aarch64
libbpf	2:1.6.3-2.fc44	aarch64
libbrotli	0:1.2.0-3.fc44	aarch64
libbs2b	0:3.1.0-37.fc44	aarch64
libbsd	0:0.12.2-7.fc44	aarch64
libbytesize	0:2.12-2.fc44	aarch64
libcaca	0:0.99-0.82.beta20.fc44	aarch64
libcamera	0:0.7.1-1.fc44	aarch64
libcamera-ipa	0:0.7.1-1.fc44	aarch64
libcanberra	0:0.30-39.fc44	aarch64
libcanberra-gtk2	0:0.30-39.fc44	aarch64
libcanberra-gtk3	0:0.30-39.fc44	aarch64
libcap	0:2.78-1.fc44	aarch64
libcap-ng	0:0.9.3-1.fc44	aarch64
libcap-ng-python3	0:0.9.3-1.fc44	aarch64
libcbor	0:0.13.0-2.fc44	aarch64
libcdio	0:2.3.0-1.fc44	aarch64
libcdio-paranoia	0:10.2+2.0.2-6.fc44	aarch64
libcdr	0:0.1.8-5.fc44	aarch64
libchewing	0:0.13.1-1.fc44	aarch64
libchromaprint	0:1.6.0-4.fc44	aarch64
libclc	0:22.1.8-1.fc44	aarch64
libclc-spirv	0:22.1.8-1.fc44	aarch64
libcloudproviders	0:0.4.0-1.fc44	aarch64
libcmis	0:0.6.2-11.fc44	aarch64
libcollection	0:0.7.0-61.fc44	aarch64
libcom_err	0:1.47.3-4.fc44	aarch64
libcomps	0:0.1.24-1.fc44	aarch64
libcue	0:2.3.0-14.fc44	aarch64
libcupsfilters	1:2.1.1-7.fc44	aarch64
libcurl	0:8.18.0-7.fc44	aarch64
libdaemon	0:0.14-33.fc44	aarch64
libdatrie	0:0.2.14-2.fc44	aarch64
libdav1d	0:1.5.3-1.fc44	aarch64
libdbusmenu	0:16.04.0-31.fc44	aarch64
libdbusmenu-gtk3	0:16.04.0-31.fc44	aarch64
libdc1394	0:2.2.7-9.fc44	aarch64
libddcutil	0:2.2.1-3.fc44	aarch64
libdecor	0:0.2.5-2.fc44	aarch64
libdeflate	0:1.25-3.fc44	aarch64
libdhash	0:0.5.0-61.fc44	aarch64
libdisplay-info	0:0.3.0-1.fc44	aarch64
libdisplay-info-tools	0:0.3.0-1.fc44	aarch64
libdmtx	0:0.7.8-3.fc44	aarch64
libdnf	0:0.75.0-2.fc44	aarch64
libdnf5	0:5.4.2.1-1.fc44	aarch64
libdnf5-cli	0:5.4.2.1-1.fc44	aarch64
libdnf5-plugin-appstream	0:5.4.2.1-1.fc44	aarch64
libdnf5-plugin-expired-pgp-keys	0:5.4.2.1-1.fc44	aarch64
libdovi	0:3.3.2-3.fc44	aarch64
libdrm	0:2.4.134-1.fc44	aarch64
libdvdnav	0:7.0.0-1.fc44	aarch64
libdvdread	0:7.0.1-1.fc44	aarch64
libe-book	0:0.1.3-41.fc44	aarch64
libebur128	0:1.2.6-15.fc44	aarch64
libeconf	0:0.7.9-3.fc44	aarch64
libedit	0:3.1-59.20260512cvs.fc44	aarch64
libei	0:1.5.0-2.fc44	aarch64
libeis	0:1.5.0-2.fc44	aarch64
libeot	0:0.01-35.fc44	aarch64
libepoxy	0:1.5.10-12.fc44	aarch64
libepubgen	0:0.1.1-22.fc44	aarch64
liberation-mono-fonts	1:2.1.5-15.fc44	noarch
liberation-sans-fonts	1:2.1.5-15.fc44	noarch
liberation-serif-fonts	1:2.1.5-15.fc44	noarch
libertas-firmware	0:20260622-1.fc44	noarch
libestr	0:0.1.11-13.fc44	aarch64
libetonyek	0:0.1.13-2.fc44	aarch64
libev	0:4.33-15.fc44	aarch64
libevdev	0:1.13.6-2.fc44	aarch64
libevent	0:2.1.12-17.fc44	aarch64
libexif	0:0.6.26-1.fc44	aarch64
libexttextcat	0:3.4.6-13.fc44	aarch64
libfakekey	0:0.3-27.fc44	aarch64
libfastjson	0:1.2304.0-8.fc44	aarch64
libfdisk	0:2.41.5-1.fc44	aarch64
libffi	0:3.5.2-2.fc44	aarch64
libfido2	0:1.16.0-5.fc44	aarch64
libfontenc	0:1.1.8-5.fc44	aarch64
libfprint	0:1.94.10-5.fc44	aarch64
libfreecell-solver	0:6.16.0-2.fc44	aarch64
libfreehand	0:0.1.2-27.fc44	aarch64
libfsverity	0:1.6-4.fc44	aarch64
libftdi	0:1.5-22.fc44	aarch64
libfyaml	0:0.8-9.fc44	aarch64
libgcc	0:16.1.1-2.fc44	aarch64
libgcrypt	0:1.12.2-1.fc44	aarch64
libgeotiff	0:1.7.4-5.fc44	aarch64
libgexiv2	0:0.16.1-1.fc44	aarch64
libgfortran	0:16.1.1-2.fc44	aarch64
libGLEW	0:2.2.0-12.fc44	aarch64
libglvnd	1:1.7.0-9.fc44	aarch64
libglvnd-egl	1:1.7.0-9.fc44	aarch64
libglvnd-gles	1:1.7.0-9.fc44	aarch64
libglvnd-glx	1:1.7.0-9.fc44	aarch64
libglvnd-opengl	1:1.7.0-9.fc44	aarch64
libgomp	0:16.1.1-2.fc44	aarch64
libgpg-error	0:1.58-2.fc44	aarch64
libgphoto2	0:2.5.33-2.fc44	aarch64
libgravatar	0:26.04.3-1.fc44	aarch64
libgs	0:10.06.0-2.fc44	aarch64
libgsf	0:1.14.58-1.fc44	aarch64
libgta	0:1.2.1-17.fc44	aarch64
libgudev	0:238-9.fc44	aarch64
libgusb	0:0.4.9-5.fc44	aarch64
libgxps	0:0.3.2-12.fc44	aarch64
libhangul	0:0.2.0-3.fc44	aarch64
libheif	0:1.21.2-1.fc44	aarch64
libi2c	0:4.4-4.fc44	aarch64
libibverbs	0:61.0-2.fc44	aarch64
libical	0:3.0.20-7.fc44	aarch64
libICE	0:1.1.2-4.fc44	aarch64
libicu	0:77.1-3.fc44	aarch64
libidn2	0:2.3.8-3.fc44	aarch64
libiec61883	0:1.2.0-39.fc44	aarch64
libieee1284	0:0.2.11-48.fc44	aarch64
libijs	0:0.35-26.fc44	aarch64
libimagequant	0:4.1.0-2.fc44	aarch64
libimobiledevice	0:1.4.0-3.fc44	aarch64
libimobiledevice-glue	0:1.3.2-1.fc44	aarch64
libini_config	0:1.3.1-61.fc44	aarch64
libinput	0:1.31.3-1.fc44	aarch64
libiptcdata	0:1.0.5-24.fc44	aarch64
libjaylink	0:0.3.0-10.fc44	aarch64
libjcat	0:0.2.6-1.fc44	aarch64
libjpeg-turbo	0:3.1.3-1.fc44	aarch64
libjxl	1:0.11.2-1.fc44	aarch64
libkcapi	0:1.5.0-7.fc44	aarch64
libkcapi-hasher	0:1.5.0-7.fc44	aarch64
libkcapi-hmaccalc	0:1.5.0-7.fc44	aarch64
libkcddb	0:26.04.3-1.fc44	aarch64
libkcddb-doc	0:26.04.3-1.fc44	noarch
libkcompactdisc	0:25.12.2-1.fc44	aarch64
libkdcraw	0:26.04.3-1.fc44	aarch64
libkdegames	0:26.04.3-1.fc44	aarch64
libkdepim	0:26.04.3-1.fc44	aarch64
libkexiv2-qt5	0:25.08.3-3.fc44	aarch64
libkexiv2-qt6	0:26.04.3-1.fc44	aarch64
libkgapi	0:26.04.3-1.fc44	aarch64
libkleo	0:26.04.3-1.fc44	aarch64
libkmahjongg	0:26.04.3-1.fc44	aarch64
libkmahjongg-data	0:26.04.3-1.fc44	noarch
libkml	0:1.3.0-58.fc44	aarch64
libkolabxml	0:1.2.0-38.fc44	aarch64
libkrun	0:1.19.0-1.fc44	aarch64
libkrunfw	0:5.5.0-1.fc44	aarch64
libksane	0:26.04.3-1.fc44	aarch64
libksba	0:1.6.7-5.fc44	aarch64
libkscreen	0:6.7.3-1.fc44	aarch64
libkscreen-qt5	0:5.27.11-6.fc44	aarch64
libksieve	0:26.04.3-1.fc44	aarch64
libksysguard	0:6.7.3-1.fc44	aarch64
libksysguard-common	0:6.7.3-1.fc44	aarch64
libktorrent	0:26.04.3-1.fc44	aarch64
libkworkspace6	0:6.7.3-1.fc44	aarch64
liblangtag	0:0.6.7-7.fc44	aarch64
liblangtag-data	0:0.6.7-7.fc44	noarch
liblastlog2	0:2.41.5-1.fc44	aarch64
liblc3	0:1.1.3-7.fc44	aarch64
libldac	0:2.0.2.3-19.fc44	aarch64
libldb	2:4.24.4-1.fc44	aarch64
liblerc	0:4.0.0-10.fc44	aarch64
liblouis	0:3.33.0-7.fc44	aarch64
liblouis-tables	0:3.33.0-7.fc44	noarch
liblouisutdml	0:2.12.0-8.fc44	aarch64
liblouisutdml-utils	0:2.12.0-8.fc44	aarch64
liblqr-1	0:0.4.2-29.fc44	aarch64
libluv	0:1.51.0.2-2.fc44	aarch64
libmad	0:0.16.4-13.fc44	aarch64
libmarkdown	0:2.2.7-14.fc44	aarch64
libmaxminddb	0:1.13.3-1.fc44	aarch64
libmbim	0:1.32.0-3.fc44	aarch64
libmbim-utils	0:1.32.0-3.fc44	aarch64
libmd	0:1.2.0-1.fc44	aarch64
libmng	0:2.0.3-25.fc44	aarch64
libmnl	0:1.0.5-9.fc44	aarch64
libmodplug	1:0.8.9.0-29.fc44	aarch64
libmodulemd	0:2.15.3-1.fc44	aarch64
libmount	0:2.41.5-1.fc44	aarch64
libmpc	0:1.4.1-1.fc44	aarch64
libmpcdec	0:1.3.0^20110810svn475-7.fc44	aarch64
libmpdclient	0:2.26-1.fc44	aarch64
libmpeg2	0:0.5.1-33.fc44	aarch64
libmspack	0:0.10.1-0.16.alpha.fc44	aarch64
libmspub	0:0.1.4-39.fc44	aarch64
libmtp	0:1.1.22-3.fc44	aarch64
libmusicbrainz5	0:5.1.0-30.fc44	aarch64
libmwaw	0:0.3.22-8.fc44	aarch64
libmysofa	0:1.3.3-4.fc44	aarch64
libndp	0:1.9-5.fc44	aarch64
libnet	0:1.3-7.fc44	aarch64
libnetapi	2:4.24.4-1.fc44	aarch64
libnetfilter_conntrack	0:1.1.1-1.fc44	aarch64
libnfnetlink	0:1.0.1-32.fc44	aarch64
libnfsidmap	1:2.8.7-6.fc44	aarch64
libnftnl	0:1.3.1-2.fc44	aarch64
libnghttp2	0:1.68.0-4.fc44	aarch64
libnghttp3	0:1.17.0-1.fc44	aarch64
libnice	0:0.1.23-2.fc44	aarch64
libnl3	0:3.12.0-3.fc44	aarch64
libnl3-cli	0:3.12.0-3.fc44	aarch64
libnma	0:1.10.6-11.fc44	aarch64
libnma-common	0:1.10.6-11.fc44	noarch
libnma-gtk4	0:1.10.6-11.fc44	aarch64
libnotify	0:0.8.8-1.fc44	aarch64
libnsl2	0:2.0.1-5.fc44	aarch64
libntlm	0:1.8-4.fc44	aarch64
libnumbertext	0:1.0.11-10.fc44	aarch64
libnvme	0:1.16.1-2.fc44	aarch64
libobjc	0:16.1.1-2.fc44	aarch64
libodfgen	0:0.1.8-16.fc44	aarch64
liboeffis	0:1.5.0-2.fc44	aarch64
libogg	2:1.3.6-2.fc44	aarch64
libolm	0:3.2.16-11.fc44	aarch64
libomp	0:22.1.8-4.fc44	aarch64
libomp-devel	0:22.1.8-4.fc44	aarch64
libopenjph	0:0.25.3-3.fc44	aarch64
libopenmpt	0:0.8.7-1.fc44	aarch64
libopusenc	0:0.3-2.fc44	aarch64
liborc2	0:2.2.2-2.fc44	aarch64
liborcus	0:0.21.0-5.fc44	aarch64
libosinfo	0:1.12.0-5.fc44	aarch64
libpagemaker	0:0.0.4-28.fc44	aarch64
libpano13	0:2.9.23-2.fc44	aarch64
libpaper	1:2.1.1-10.fc44	aarch64
libpasswdqc	0:2.0.3-9.fc44	aarch64
libpath_utils	0:0.2.1-61.fc44	aarch64
libpcap	14:1.10.6-2.fc44	aarch64
libpciaccess	0:0.16-17.fc44	aarch64
libpfm	0:4.13.0-20.fc44	aarch64
libphonenumber	0:8.13.55-9.fc44	aarch64
libpinyin	0:2.11.91-2.fc44	aarch64
libpinyin-data	0:2.11.91-2.fc44	aarch64
libpipeline	0:1.5.8-4.fc44	aarch64
libpkgconf	0:2.5.1-1.fc44	aarch64
libplacebo	0:7.360.1-3.fc44	aarch64
libplasma	0:6.7.3-1.fc44	aarch64
libplist	0:2.7.0-1.fc44	aarch64
libpng	2:1.6.58-1.fc44	aarch64
libppd	1:2.1.1-3.fc44	aarch64
libpq	0:18.0-4.fc44	aarch64
libproxy	0:0.5.12-2.fc44	aarch64
libproxy-bin	0:0.5.12-2.fc44	aarch64
libpskc	0:2.6.14-1.fc44	aarch64
libpsl	0:0.21.5-7.fc44	aarch64
libpwquality	0:1.4.5-15.fc44	aarch64
libqalculate	0:5.9.0-1.fc44	aarch64
libqb	0:2.0.9-2.fc44	aarch64
libqhull_r	1:8.0.2-8.fc44	aarch64
libqmi	0:1.36.0-3.fc44	aarch64
libqmi-utils	0:1.36.0-3.fc44	aarch64
libqrtr-glib	0:1.2.2-9.fc44	aarch64
libquotient-qt6	0:0.9.5-4.fc44	aarch64
libqxp	0:0.0.2-33.fc44	aarch64
librabbitmq	0:0.17.0-1.fc44	aarch64
libraqm	0:0.10.1-4.fc44	aarch64
LibRaw	0:0.22.2-1.fc44	aarch64
libraw1394	0:2.1.2-25.fc44	aarch64
libref_array	0:0.1.5-61.fc44	aarch64
libreoffice-calc	1:26.2.4.2-4.fc44	aarch64
libreoffice-core	1:26.2.4.2-4.fc44	aarch64
libreoffice-data	1:26.2.4.2-4.fc44	aarch64
libreoffice-emailmerge	1:26.2.4.2-4.fc44	aarch64
libreoffice-graphicfilter	1:26.2.4.2-4.fc44	aarch64
libreoffice-gtk3	1:26.2.4.2-4.fc44	aarch64
libreoffice-gtk4	1:26.2.4.2-4.fc44	aarch64
libreoffice-help-en	1:26.2.4.2-4.fc44	aarch64
libreoffice-impress	1:26.2.4.2-4.fc44	aarch64
libreoffice-kf6	1:26.2.4.2-4.fc44	aarch64
libreoffice-langpack-en	1:26.2.4.2-4.fc44	aarch64
libreoffice-ogltrans	1:26.2.4.2-4.fc44	aarch64
libreoffice-opensymbol-fonts	1:26.2.4.2-4.fc44	noarch
libreoffice-pdfimport	1:26.2.4.2-4.fc44	aarch64
libreoffice-pyuno	1:26.2.4.2-4.fc44	aarch64
libreoffice-ure	1:26.2.4.2-4.fc44	aarch64
libreoffice-ure-common	1:26.2.4.2-4.fc44	noarch
libreoffice-writer	1:26.2.4.2-4.fc44	aarch64
librepo	0:1.20.0-5.fc44	aarch64
libreport	0:2.17.15-10.fc44	aarch64
libreport-anaconda	0:2.17.15-10.fc44	aarch64
libreport-cli	0:2.17.15-10.fc44	aarch64
libreport-fedora	0:2.17.15-10.fc44	aarch64
libreport-filesystem	0:2.17.15-10.fc44	noarch
libreport-gtk	0:2.17.15-10.fc44	aarch64
libreport-plugin-bugzilla	0:2.17.15-10.fc44	aarch64
libreport-plugin-kerneloops	0:2.17.15-10.fc44	aarch64
libreport-plugin-logger	0:2.17.15-10.fc44	aarch64
libreport-plugin-reportuploader	0:2.17.15-10.fc44	aarch64
libreport-plugin-systemd-journal	0:2.17.15-10.fc44	aarch64
libreport-plugin-ureport	0:2.17.15-10.fc44	aarch64
libreport-web	0:2.17.15-10.fc44	aarch64
libreswan	0:5.3.2-2.fc44	aarch64
libreswan-minimal	0:5.3.2-2.fc44	aarch64
librevenge	0:0.0.5-13.fc44	aarch64
librist	0:0.2.11-1.fc44	aarch64
librsvg2	0:2.62.3-1.fc44	aarch64
librttopo	0:1.1.0-19.fc44	aarch64
libsamplerate	0:0.2.2-12.fc44	aarch64
libsane-airscan	0:0.99.36-2.fc44	aarch64
libsane-hpaio	0:3.26.4-7.fc44	aarch64
libsbc	0:2.1-2.fc44	aarch64
libseat	0:0.9.3-1.fc44	aarch64
libseccomp	0:2.6.1-2.fc44	aarch64
libsecret	0:0.21.7-10.fc44	aarch64
libselinux	0:3.10-1.fc44	aarch64
libselinux-utils	0:3.10-1.fc44	aarch64
libsemanage	0:3.10-1.fc44	aarch64
libsepol	0:3.10-1.fc44	aarch64
libserf	0:1.3.10-13.fc44	aarch64
libshaderc	0:2026.1-1.fc44	aarch64
libshout	0:2.4.6-10.fc44	aarch64
libsigc++20	0:2.12.2-1.fc44	aarch64
libsigc++30	0:3.8.1-1.fc44	aarch64
libSM	0:1.2.5-4.fc44	aarch64
libsmartcols	0:2.41.5-1.fc44	aarch64
libsmbclient	2:4.24.4-1.fc44	aarch64
libsndfile	0:1.2.2-11.fc44	aarch64
libsodium	0:1.0.22-1.fc44	aarch64
libsolv	0:0.7.39-1.fc44	aarch64
libsoup3	0:3.6.6-8.fc44	aarch64
libspatialite	0:5.1.0-12.fc44	aarch64
libspectre	0:0.2.12-11.fc44	aarch64
libsrtp	0:2.8.0-1.fc44	aarch64
libss	0:1.47.3-4.fc44	aarch64
libssh	0:0.12.1-1.fc44	aarch64
libssh-config	0:0.12.1-1.fc44	noarch
libsss_certmap	0:2.13.1-2.fc44	aarch64
libsss_idmap	0:2.13.1-2.fc44	aarch64
libsss_nss_idmap	0:2.13.1-2.fc44	aarch64
libsss_sudo	0:2.13.1-2.fc44	aarch64
libstaroffice	0:0.0.7-17.fc44	aarch64
libstdc++	0:16.1.1-2.fc44	aarch64
libstemmer	0:3.0.1-11.fc44	aarch64
libswresample-free	0:8.1.2-1.fc44	aarch64
libswscale-free	0:8.1.2-1.fc44	aarch64
libtalloc	0:2.4.4-1.fc44	aarch64
libtasn1	0:4.21.0-1.fc44	aarch64
libtdb	0:1.4.15-1.fc44	aarch64
libteam	0:1.32-13.fc44	aarch64
libtevent	0:0.17.1-4.fc44	aarch64
libtextstyle	0:0.26-5.fc44	aarch64
libthai	0:0.1.30-2.fc44	aarch64
libtheora	1:1.1.1-41.fc44	aarch64
libtiff	0:4.7.2-1.fc44	aarch64
libtinysparql	0:3.11.1-1.fc44	aarch64
libtirpc	0:1.3.7-2.fc44	aarch64
libtommath	0:1.3.1~rc1-7.fc44	aarch64
libtool-ltdl	0:2.5.4-10.fc44	aarch64
libtraceevent	0:1.8.4-5.fc44	aarch64
libtree-sitter	0:0.26.10-1.fc44	aarch64
libubsan	0:16.1.1-2.fc44	aarch64
libudfread	0:1.2.0-3.fc44	aarch64
libudisks2	0:2.11.1-2.fc44	aarch64
libultrahdr	0:1.4.0^20251202git8cbc983-1.fc44	aarch64
libunibreak	0:6.1-5.fc44	aarch64
libunistring	0:1.1-11.fc44	aarch64
libunity-gtk3-parser	0:0.0.0+17.04.20170403-24.fc44	aarch64
libunwind	0:1.8.3-1.fc44	aarch64
liburing	0:2.13-2.fc44	aarch64
libusal	0:1.1.11-63.fc44	aarch64
libusb1	0:1.0.30-1.fc44	aarch64
libusbmuxd	0:2.1.1-1.fc44	aarch64
libuser	0:0.64-17.fc44	aarch64
libutempter	0:1.2.1-20.fc44	aarch64
libuuid	0:2.41.5-1.fc44	aarch64
libuv	1:1.52.1-2.fc44	aarch64
libv4l	0:1.32.0-3.fc44	aarch64
libva	0:2.23.0-3.fc44	aarch64
libvdpau	0:1.5-11.fc44	aarch64
libverto	0:0.3.2-12.fc44	aarch64
libverto-libev	0:0.3.2-12.fc44	aarch64
libvisio	0:0.1.11-1.fc44	aarch64
libvisual	1:0.4.2-4.fc44	aarch64
libvncserver	0:0.9.15-6.fc44	aarch64
libvorbis	1:1.3.7-14.fc44	aarch64
libvpx	0:1.15.0-5.fc44	aarch64
libvterm	0:0.3.3-7.fc44	aarch64
libwacom	0:2.19.0-1.fc44	aarch64
libwacom-data	0:2.19.0-1.fc44	noarch
libwayland-client	0:1.25.0-1.fc44	aarch64
libwayland-cursor	0:1.25.0-1.fc44	aarch64
libwayland-egl	0:1.25.0-1.fc44	aarch64
libwayland-server	0:1.25.0-1.fc44	aarch64
libwbclient	2:4.24.4-1.fc44	aarch64
libwebp	0:1.6.0-3.fc44	aarch64
libwinpr2	0:2.11.7-11.fc44	aarch64
libwinpr	2:3.30.0-1.fc44	aarch64
libwmf-lite	0:0.2.13-9.fc44	aarch64
libwnck3	0:43.3-2.fc44	aarch64
libwpd	0:0.10.3-24.fc44	aarch64
libwpg	0:0.3.4-7.fc44	aarch64
libwps	0:0.4.14-7.fc44	aarch64
libX11	0:1.8.13-1.fc44	aarch64
libX11-common	0:1.8.13-1.fc44	noarch
libX11-xcb	0:1.8.13-1.fc44	aarch64
libXau	0:1.0.12-4.fc44	aarch64
libXaw	0:1.0.16-5.fc44	aarch64
libxcb	0:1.17.0-7.fc44	aarch64
libXcomposite	0:0.4.6-7.fc44	aarch64
libxcrypt	0:4.5.2-3.fc44	aarch64
libxcrypt-devel	0:4.5.2-3.fc44	aarch64
libXcursor	0:1.2.3-4.fc44	aarch64
libxcvt	0:0.1.2-11.fc44	aarch64
libXdamage	0:1.1.6-7.fc44	aarch64
libXdmcp	0:1.1.5-5.fc44	aarch64
libxdo	1:3.20211022.1-10.fc44	aarch64
libXext	0:1.3.6-5.fc44	aarch64
libXfixes	0:6.0.1-7.fc44	aarch64
libXfont2	0:2.0.8-1.fc44	aarch64
libXft	0:2.3.8-10.fc44	aarch64
